classNumber,subjectCode,catalogNumber,course_level,final_fill_rate,fill_velocity_score,early_rush_score,waitlist_demand_score,time_to_fill_days,time_to_fill_score,popularity_score
1305,ATM,102.0,1.0,0.9583333333333334,0.01442274738761884,0.0,1.0,4.432662037037037,0.9527459356510053,0.6316548739771057
1306,ATM,243.0,2.0,0.3333333333333333,0.003943610084267441,0.0,1.0,0.0,0.0,0.25098590252106684
1307,ATM,303.0,3.0,1.0,0.014875130505008237,0.0,1.0,2.708148148148148,0.9711299878515566,0.6479447801965634
1308,ATM,306.0,3.0,0.8,0.013469986366208097,0.0,1.0,0.0,0.0,0.393367496591552
1309,ATM,307.0,3.0,0.8,0.01039347338948757,0.0,1.0,0.0,0.0,0.3925983683473719
1310,ATM,405.0,4.0,0.6666666666666666,0.01027946733819571,0.0,1.0,0.0,0.0,0.35256986683454894
1311,ATM,409.0,4.0,0.5333333333333333,0.006443519088255774,0.0,1.0,0.0,0.0,0.3116108797720639
1314,MSC,112.0,1.0,0.4,0.0033447639972606358,0.0,1.0,0.0,0.0,0.27083619099931516
1315,MSC,112.0,1.0,0.4,0.027837850613433218,0.0,1.0,0.0,0.0,0.2769594626533583
1316,MSC,112.0,1.0,0.4666666666666667,0.004694943550299124,0.0,1.0,0.0,0.0,0.2911737358875748
1317,MSC,112.0,1.0,0.6,0.004888790513898647,0.0,1.0,0.0,0.0,0.33122219762847466
1318,MSC,314.0,3.0,1.0,0.017360585623251476,0.0,1.0,4.4317824074074075,0.9527553128773254,0.6448912089812779
1319,MSC,314.0,3.0,1.0,0.015261975383523854,0.0,1.0,2.7075115740740743,0.9711367740021829,0.6480428486463176
1320,MSC,111.0,1.0,0.4307692307692308,0.0041304073479870446,0.0,1.0,0.0,0.0,0.280263371067766
1321,MSC,101.0,1.0,0.95,0.01048297462060946,0.0,1.0,13.425902777777777,0.8568741608307828,0.6089955758213089
1323,MSC,220.0,2.0,0.7,-0.025548902258071885,0.0,1.0,0.0,0.0,0.353612774435482
1324,MSC,220.0,2.0,0.84,0.00856900397320647,0.0,1.0,0.0,0.0,0.4041422509933016
1325,MSC,216.0,2.0,1.0,0.015256034467978082,0.0,1.0,3.611597222222222,0.9614988361134753,0.6461137758396897
1326,MSC,215.0,2.0,0.8275862068965517,0.01126039254576757,0.0,1.0,0.0,0.0,0.40109096020540735
1327,MSC,301.0,3.0,0.4,0.0053402812818396815,0.0,1.0,0.0,0.0,0.2713350703204599
1328,MSC,460.0,4.0,1.0,0.012065073241919489,0.0,1.0,2.4083564814814813,0.974325894642914,0.6478814472390626
1329,MSC,420.0,4.0,1.0,0.008603454297443854,0.0,1.0,16.425173611111113,0.8249006569240576,0.6171309949591725
1330,MSC,421.0,4.0,1.0,0.008603454297443854,0.0,1.0,16.425173611111113,0.8249006569240576,0.6171309949591725
1331,MSC,424.0,4.0,1.0,0.008603454297443854,0.0,1.0,16.425173611111113,0.8249006569240576,0.6171309949591725
1332,MSC,422.0,4.0,1.0,0.008603454297443854,0.0,1.0,16.425173611111113,0.8249006569240576,0.6171309949591725
1333,MSC,423.0,4.0,1.0,0.008603454297443854,0.0,1.0,16.425173611111113,0.8249006569240576,0.6171309949591725
1334,MSC,204.0,2.0,0.9545454545454546,0.013651864920367443,0.0,1.0,3.611597222222222,0.9614988361134753,0.6320763698164233
1335,MSC,302.0,3.0,1.0,0.01154304492348031,0.0,1.0,4.4317824074074075,0.9527553128773254,0.6434368238063352
1336,MSC,302.0,3.0,0.375,0.003968383630104323,0.0,1.0,0.0,0.0,0.2634920959075261
1337,MSC,425.0,4.0,1.0,0.008603454297443854,0.0,1.0,16.425173611111113,0.8249006569240576,0.6171309949591725
1338,MSC,218.0,2.0,0.0625,0.0031080299406884256,0.0,1.0,0.0,0.0,0.1695270074851721
1339,MSC,217.0,2.0,1.0,0.01740164205878288,0.0,1.0,2.7075115740740743,0.9711367740021829,0.6485777653151323
1340,MSC,203.0,2.0,1.0,0.010636775948672366,0.0,1.0,26.6334375,0.7160762180955298,0.595874437606274
1341,MSC,419.0,4.0,0.4166666666666667,0.003882347279355757,0.0,1.0,0.0,0.0,0.27597058681983894
1342,MSC,405.0,4.0,0.25,0.002869092726896085,0.0,1.0,0.0,0.0,0.22571727318172402
1343,MSC,250.0,2.0,0.5,0.007381579985006787,0.0,1.0,0.0,0.0,0.3018453949962517
1344,MSC,348.0,3.0,0.7407407407407407,0.011000557442875014,0.0,1.0,0.0,0.0,0.37497236158294095
1345,MSC,332.0,3.0,0.6666666666666666,0.04892745050464725,0.0,1.0,0.0,0.0,0.3622318626261618
1346,TAL,103.0,1.0,0.1,0.0018619184174686193,0.0,1.0,0.0,0.0,0.18046547960436715
1347,TAL,103.0,1.0,0.8333333333333334,0.007900219588314586,0.0,1.0,0.0,0.0,0.40197505489707863
1348,TAL,614.0,6.0,0.8,0.013696518122733897,0.0,1.0,0.0,0.0,0.39342412953068345
1349,TAL,590.0,5.0,0.13333333333333333,0.001970611684682483,0.0,1.0,0.0,0.0,0.19049265292117062
1350,TAL,590.0,5.0,0.5,0.0034944363505552264,0.0,1.0,0.0,0.0,0.3008736090876388
1351,TAL,305.0,3.0,0.8,0.009350861232883525,0.0,1.0,60.01738425925926,0.360189133719494,0.4643755420521197
1352,TAL,306.0,3.0,0.36666666666666664,0.005008355455599862,0.0,1.0,0.0,0.0,0.26125208886389995
1353,TAL,434.0,4.0,0.875,0.008491853625246105,0.0,1.0,4.43150462962963,0.9527582741066897,0.6051746182276495
1354,TAL,753.0,7.0,1.0,0.009970590187985757,0.0,1.0,56.74208333333333,0.39510523592237723,0.5315136947314719
1355,TAL,330.0,3.0,0.5666666666666667,0.005760385781077058,0.0,1.0,0.0,0.0,0.3214400964452693
1356,TAL,428.0,4.0,0.56,0.007658129336715617,0.0,1.0,0.0,0.0,0.3199145323341789
1357,TAL,731.0,7.0,0.625,0.0051533658837239395,0.0,1.0,0.0,0.0,0.33878834147093095
1358,TAL,323.0,3.0,0.72,0.00727868375376663,0.0,1.0,0.0,0.0,0.36781967093844165
1359,TAL,207.0,2.0,1.0,0.009027069071044516,0.0,1.0,2.407824074074074,0.9743315703325288,0.6471230813342669
1360,TAL,207.0,2.0,0.9444444444444444,0.00794487829644789,0.0,1.0,2.707314814814815,0.9711388715396493,0.6295473272153752
1361,TAL,207.0,2.0,0.8333333333333334,0.01013856530124724,0.0,1.0,46.755578703703705,0.5015656266417857,0.502847766653669
1362,TAL,207.0,2.0,0.7777777777777778,0.013286580603040514,0.0,1.0,5.024328703703704,0.9464385171051712,0.5759426819051278
1363,TAL,207.0,2.0,0.9473684210526315,0.012235952767837751,0.0,1.0,2.707314814814815,0.9711388715396493,0.6314972888156788
1364,TAL,207.0,2.0,1.0,0.008538751002074225,0.0,1.0,2.407824074074074,0.9743315703325288,0.6470010018170244
1365,TAL,207.0,2.0,0.7222222222222222,0.004139351982595649,0.0,1.0,17.417106481481483,0.8143262302489086,0.5305667507120972
1366,TAL,207.0,2.0,0.2,0.013602345146425677,0.0,1.0,0.0,0.0,0.2134005862866064
1367,TAL,207.0,2.0,1.0,0.017143790017609753,0.0,1.0,38.95665509259259,0.5847054724258958,0.5712270419895815
1368,TAL,207.0,2.0,0.8846153846153846,0.00808691382368348,0.0,1.0,10.352326388888889,0.8896397935924425,0.5953343025590248
1369,TAL,191.0,1.0,0.7222222222222222,0.005030028274333053,0.0,1.0,0.0,0.0,0.3679241737352499
1372,TAL,107.0,1.0,0.96,0.010219802458080633,0.0,1.0,3.611666666666667,0.9614980958061342,0.632854569775747
1373,TAL,830.0,8.0,0.7,0.006189488901628066,0.0,1.0,0.0,0.0,0.361547372225407
1374,TAL,480.0,4.0,0.5,0.00554193462246222,0.0,1.0,0.0,0.0,0.30138548365561557
1378,TAL,420.0,4.0,0.6363636363636364,0.00756107239903512,0.0,1.0,0.0,0.0,0.34279935900884967
1379,TAL,308.0,3.0,0.2,0.004453366345351596,0.0,1.0,0.0,0.0,0.21111334158633788
1380,TAL,790.0,7.0,1.0,0.0074274340667547616,0.0,1.0,15.433472222222223,0.8354726159080696,0.6189513816983027
1381,TAL,470.0,4.0,0.5,0.004327246838173672,0.0,1.0,63.92060185185185,0.31857917253874335,0.36479764621729205
1382,TAL,470.0,4.0,1.0,0.014282518426611455,0.0,1.0,72.77481481481482,0.22418949301532354,0.4984085282097176
1383,TAL,840.0,8.0,0.3,0.00232630537627812,0.0,1.0,0.0,0.0,0.24058157634406951
1384,TAL,324.0,3.0,0.9142857142857143,0.010777974940228162,0.0,1.0,2.407824074074074,0.9743315703325288,0.6218465220872771
1385,TAL,324.0,3.0,0.9714285714285714,0.013874020807722575,0.0,1.0,3.611666666666667,0.9614980958061342,0.6371966957917289
1386,TAL,404.0,4.0,0.7368421052631579,0.009152921785140952,0.0,1.0,0.0,0.0,0.3733408620252326
1387,TAL,429.0,4.0,0.4,0.004557724915516625,0.0,1.0,0.0,0.0,0.2711394312288792
1389,TAL,608.0,6.0,0.7,0.020111029919409468,0.0,1.0,0.0,0.0,0.3650277574798524
1390,TAL,704.0,7.0,0.8333333333333334,0.004327488677655348,0.0,1.0,2.7056597222222223,0.9711565155312779,0.5953131752756694
1391,TAL,704.0,7.0,0.8666666666666667,0.012075589594977478,0.0,1.0,31.492430555555554,0.6642772835952089,0.5458743541177862
1394,TAL,407.0,4.0,1.0,0.014211942221172575,0.0,1.0,4.43150462962963,0.9527582741066897,0.6441046403766311
1395,TAL,636.0,6.0,0.2,0.006292949929532069,0.0,1.0,0.0,0.0,0.21157323748238302
1396,TAL,677.0,6.0,0.6,0.009063212928151917,0.0,1.0,0.0,0.0,0.33226580323203797
1397,TAL,600.0,6.0,0.8,0.004327499662537469,0.0,1.0,2.7056597222222223,0.9711565155312779,0.58531317802189
1398,TAL,600.0,6.0,0.8666666666666667,0.012327678777097702,0.0,1.0,30.6046875,0.6737410024896535,0.5478301201922051
1399,TAL,602.0,6.0,0.8,0.009201198062844545,0.0,1.0,32.900810185185186,0.649263357180278,0.5221529709517667
1401,TAL,706.0,7.0,0.6666666666666666,0.007435532875833605,0.0,1.0,0.0,0.0,0.3518588832189584
1402,TAL,707.0,7.0,0.5,0.005707229825240512,0.0,1.0,0.0,0.0,0.3014268074563101
1403,TAL,707.0,7.0,0.8333333333333334,0.010369194953364996,0.0,1.0,0.0,0.0,0.40259229873834124
1406,TAL,709.0,7.0,0.8333333333333334,0.009842306744152469,0.0,1.0,0.0,0.0,0.4024605766860381
1407,TAL,709.0,7.0,0.5666666666666667,0.007260163883258849,0.0,1.0,0.0,0.0,0.3218150409708147
1408,TAL,709.0,7.0,0.7,0.008648325224469745,0.0,1.0,0.0,0.0,0.36216208130611743
1409,TAL,709.0,7.0,0.5,0.005813765705242076,0.0,1.0,0.0,0.0,0.3014534414263105
1410,TAL,712.0,7.0,0.5333333333333333,0.006201350085591547,0.0,1.0,0.0,0.0,0.3115503375213979
1411,TAL,712.0,7.0,0.5333333333333333,0.006201350085591547,0.0,1.0,0.0,0.0,0.3115503375213979
1413,TAL,651.0,6.0,0.6666666666666666,0.008422812965987573,0.0,1.0,0.0,0.0,0.35210570324149687
1415,TAL,652.0,6.0,0.7,0.007644159590484416,0.0,1.0,0.0,0.0,0.3619110398976211
1417,MBS,600.0,6.0,0.68,0.004898611695639485,0.0,1.0,0.0,0.0,0.35522465292390987
1418,MBS,605.0,6.0,0.68,0.004898611260803075,0.0,1.0,0.0,0.0,0.35522465281520077
1419,MBS,606.0,6.0,0.14285714285714285,0.0009062033093160599,0.0,1.0,0.0,0.0,0.19308369368447187
1420,MBS,607.0,6.0,0.475,0.0027865299153433444,0.0,1.0,0.0,0.0,0.2931966324788358
1421,MBS,615.0,6.0,0.17142857142857143,0.0012669525322324938,0.0,1.0,0.0,0.0,0.20174530956162956
1423,MBS,616.0,6.0,0.08571428571428572,0.0004660386087416289,0.0,1.0,0.0,0.0,0.17583079536647112
1424,MBS,617.0,6.0,0.9333333333333333,0.007039672014224221,0.0,1.0,79.7199074074074,0.15015184937410708,0.4617902878783775
1425,MBS,618.0,6.0,0.45,0.0032346698841168846,0.0,1.0,0.0,0.0,0.28580866747102923
1426,MBS,632.0,6.0,0.68,0.00489859681969048,0.0,1.0,0.0,0.0,0.35522464920492264
1427,MBS,619.0,6.0,0.325,0.002093987239085963,0.0,1.0,0.0,0.0,0.24802349680977148
1428,KIN,405.0,4.0,0.9142857142857143,0.01050481477910124,0.0,1.0,15.434699074074073,0.8354595371450442,0.5940038254094984
1429,UMI,305.0,3.0,0.29,0.002042351284347321,0.0,1.0,0.0,0.0,0.2375105878210868
1430,UMI,405.0,4.0,0.23,0.001743711718356582,0.0,1.0,0.0,0.0,0.21943592792958916
1431,UMI,405.0,4.0,0.13333333333333333,0.0007292287846741645,0.0,1.0,0.0,0.0,0.19018230719616852
1434,UMI,605.0,6.0,0.27,0.0024473462936982935,0.0,1.0,0.0,0.0,0.23161183657342457
1435,UMI,605.0,6.0,0.16666666666666666,0.001311130388292913,0.0,1.0,0.0,0.0,0.20032778259707323
1437,BMB,830.0,8.0,0.675,0.012014842953262588,0.0,1.0,0.0,0.0,0.35550371073831566
1438,BMB,830.0,8.0,0.55,0.004262591298199392,0.0,1.0,0.0,0.0,0.3160656478245498
1439,BMB,850.0,8.0,0.2,0.001638260201796105,0.0,1.0,0.0,0.0,0.21040956505044903
1440,BMB,850.0,8.0,0.2,0.00172378448504183,0.0,1.0,0.0,0.0,0.21043094612126045
1441,BMB,731.0,7.0,0.2,0.0013911363361912823,0.0,1.0,0.0,0.0,0.2103477840840478
1442,BMB,731.0,7.0,0.2,0.0024983897097573967,0.0,1.0,0.0,0.0,0.21062459742743933
1443,BMB,715.0,7.0,0.6,0.0033410126801729145,0.0,1.0,0.0,0.0,0.33083525317004325
1444,BMB,715.0,7.0,0.15,0.0008968008502134446,0.0,1.0,0.0,0.0,0.19522420021255335
1445,BMB,701.0,7.0,0.7,0.013798630576469165,0.0,1.0,0.0,0.0,0.3634496576441173
1446,BMB,701.0,7.0,0.36666666666666664,0.002826231922723994,0.0,1.0,0.0,0.0,0.260706557980681
1448,BMB,709.0,7.0,0.05,0.0005424168058807073,0.0,1.0,0.0,0.0,0.16513560420147017
1449,BMB,840.0,8.0,0.575,0.011107242402615283,0.0,1.0,0.0,0.0,0.32527681060065383
1450,BMB,840.0,8.0,0.3,0.0023469256252431213,0.0,1.0,0.0,0.0,0.24058673140631076
1451,BMB,702.0,7.0,0.74,0.01360011642414615,0.0,1.0,0.0,0.0,0.37540002910603654
1452,BMB,702.0,7.0,0.4,0.002801460482864827,0.0,1.0,0.0,0.0,0.2707003651207162
1453,BMB,705.0,7.0,0.15,0.0010366001518860451,0.0,1.0,0.0,0.0,0.1952591500379715
1454,BMB,719.0,7.0,0.15,0.0012971017844747893,0.0,1.0,0.0,0.0,0.1953242754461187
1455,BMB,630.0,6.0,0.4,0.003542876369388513,0.0,1.0,0.0,0.0,0.2708857190923471
1456,BMB,635.0,6.0,0.2,0.0008543439906318804,0.0,1.0,0.0,0.0,0.21021358599765796
1457,BMB,612.0,6.0,0.4,0.0024469498387111395,0.0,1.0,0.0,0.0,0.27061173745967776
1459,BMB,712.0,7.0,0.4,0.0035348376858993858,0.0,1.0,0.0,0.0,0.2708837094214748
1460,BMB,712.0,7.0,0.2,0.0013664319226886644,0.0,1.0,0.0,0.0,0.21034160798067217
1461,BMB,634.0,6.0,0.23333333333333334,0.0011235973594543043,0.0,1.0,0.0,0.0,0.22028089933986356
1462,BMB,602.0,6.0,0.12,0.0006091660005385707,0.0,1.0,0.0,0.0,0.18615229150013463
1463,BMB,644.0,6.0,0.4,0.0033935062660715265,0.0,1.0,0.0,0.0,0.2708483765665179
1464,BMB,726.0,7.0,0.3,0.0024243090957935818,0.0,1.0,0.0,0.0,0.2406060772739484
1466,PTS,642.0,6.0,1.0,0.02329519409126327,0.0,1.0,60.0165625,0.36019789402302993,0.5278633773274218
1467,PTS,730.0,7.0,1.0,0.008499721992319,0.0,1.0,66.8227199074074,0.28764135860216156,0.5096532022185121
1470,PTS,796.0,7.0,0.1,0.000982574652644508,0.0,1.0,0.0,0.0,0.18024564366316112
1475,PTS,798.0,7.0,0.4,0.004086410330550361,0.0,1.0,0.0,0.0,0.2710216025826376
1479,PTS,714.0,7.0,1.0,0.008499712655309202,0.0,1.0,66.8227199074074,0.28764135860216156,0.5096531998842596
1480,PTS,724.0,7.0,1.0,0.008499706140045015,0.0,1.0,66.8227199074074,0.28764135860216156,0.5096531982554435
1481,PTS,644.0,6.0,1.0,0.02329519304436551,0.0,1.0,60.0165625,0.36019789402302993,0.5278633770656973
1482,PTS,777.0,7.0,0.25,0.0024074813328118084,0.0,1.0,0.0,0.0,0.22560187033320295
1487,PTS,778.0,7.0,0.2,0.0019717275833083083,0.0,1.0,0.0,0.0,0.21049293189582707
1491,PTS,731.0,7.0,1.0,0.008499720492921565,0.0,1.0,66.8227199074074,0.28764135860216156,0.5096532018436627
1493,PTS,830.0,8.0,0.2,0.001798083916826129,0.0,1.0,0.0,0.0,0.21044952097920652
1495,PTS,830.0,8.0,0.2,0.0023408877085107126,0.0,1.0,0.0,0.0,0.21058522192712767
1496,PTS,830.0,8.0,0.4,0.002514758894909303,0.0,1.0,0.0,0.0,0.27062868972372733
1497,PTS,830.0,8.0,0.2,0.001864306950784851,0.0,1.0,0.0,0.0,0.2104660767376962
1498,PTS,830.0,8.0,0.1,0.0006959152433226568,0.0,1.0,0.0,0.0,0.18017397881083067
1499,PTS,728.0,7.0,1.0,0.023312436067992166,0.0,1.0,60.01657407407407,0.36019777063847314,0.5278676631446927
1501,PTS,727.0,7.0,0.9838709677419355,0.00828230142777016,0.0,1.0,65.84518518518519,0.29806229488859726,0.5068443246572426
1502,PTS,803.0,8.0,0.6666666666666666,0.005446346180735932,0.0,1.0,0.0,0.0,0.35136158654518396
1503,PTS,803.0,8.0,0.21666666666666667,0.0019533010921441033,0.0,1.0,0.0,0.0,0.21548832527303602
1504,PTS,803.0,8.0,0.21666666666666667,0.0016224459003021155,0.0,1.0,0.0,0.0,0.21540561147507553
1505,PTS,803.0,8.0,0.21666666666666667,0.0018308188284020875,0.0,1.0,0.0,0.0,0.21545770470710052
1506,PTS,803.0,8.0,0.21666666666666667,0.0018086146398740993,0.0,1.0,0.0,0.0,0.2154521536599685
1511,PTS,799.0,7.0,0.1,0.0008990321357163925,0.0,1.0,0.0,0.0,0.1802247580339291
1514,PTS,790.0,7.0,0.4,0.0038650248788454165,0.0,1.0,0.0,0.0,0.2709662562197114
1515,PTS,744.0,7.0,0.7333333333333333,0.03835667828899347,0.0,1.0,0.0,0.0,0.3795891695722483
1518,PTS,640.0,6.0,1.0,0.02329520895537822,0.0,1.0,60.0165625,0.36019789402302993,0.5278633810434505
1519,PTS,726.0,7.0,1.0,0.023312406701043994,0.0,1.0,60.0165625,0.36019789402302993,0.527867680479867
1524,PTS,840.0,8.0,0.1,0.0012188128847142768,0.0,1.0,0.0,0.0,0.18030470322117856
1527,PTS,804.0,8.0,0.6666666666666666,0.005446338049693367,0.0,1.0,0.0,0.0,0.35136158451242333
1528,PTS,804.0,8.0,0.21666666666666667,0.001953298043003142,0.0,1.0,0.0,0.0,0.21548832451075078
1529,PTS,804.0,8.0,0.21666666666666667,0.0016224418347808335,0.0,1.0,0.0,0.0,0.21540561045869522
1530,PTS,804.0,8.0,0.21666666666666667,0.0018308167956414465,0.0,1.0,0.0,0.0,0.21545770419891036
1531,PTS,804.0,8.0,0.21666666666666667,0.0018086105743528173,0.0,1.0,0.0,0.0,0.2154521526435882
1532,PTS,709.0,7.0,1.0,0.02329519140535694,0.0,1.0,60.0165625,0.36019789402302993,0.5278633766559452
1533,PTS,716.0,7.0,1.0,0.023295172530793627,0.0,1.0,60.0165625,0.36019789402302993,0.5278633719373044
1534,PTS,667.0,6.0,1.0,0.008499723779303265,0.0,1.0,66.82270833333334,0.28764148198671835,0.5096532273421694
1535,BST,650.0,6.0,0.5,0.0052434254693468066,0.0,1.0,0.0,0.0,0.3013108563673367
1536,BST,630.0,6.0,0.4,0.0032258014019844227,0.0,1.0,0.0,0.0,0.2708064503504961
1537,BST,830.0,8.0,0.35,0.002298109977885754,0.0,1.0,0.0,0.0,0.2555745274944714
1538,BST,840.0,8.0,0.06666666666666667,0.00027076575941334114,0.0,1.0,0.0,0.0,0.17006769143985334
1541,BST,670.0,6.0,0.06666666666666667,0.0011988449267574485,0.0,1.0,0.0,0.0,0.17029971123168935
1543,BST,676.0,6.0,0.1,0.0008259712287303525,0.0,1.0,0.0,0.0,0.1802064928071826
1544,BST,605.0,6.0,0.23333333333333334,0.0016182653789533212,0.0,1.0,0.0,0.0,0.22040456634473832
1546,BST,691.0,6.0,0.1,0.0008181760331107224,0.0,1.0,0.0,0.0,0.18020454400827768
1547,BST,623.0,6.0,0.3,0.0020837231410372986,0.0,1.0,0.0,0.0,0.24052093078525932
1548,EPH,600.0,6.0,0.13333333333333333,0.0007691820823875317,0.0,1.0,0.0,0.0,0.19019229552059688
1549,EPH,830.0,8.0,0.4,0.0027454871973362437,0.0,1.0,0.0,0.0,0.2706863717993341
1550,EPH,751.0,7.0,0.4,0.003054204404321305,0.0,1.0,0.0,0.0,0.2707635511010803
1552,EPH,652.0,6.0,0.7384615384615385,0.0038398186101498404,0.0,1.0,0.0,0.0,0.372498416190999
1553,EPH,825.0,8.0,0.1,0.000906220353142741,0.0,1.0,0.0,0.0,0.18022655508828567
1554,EPH,651.0,6.0,0.5714285714285714,0.00232082645597108,0.0,1.0,0.0,0.0,0.32200877804256417
1555,EPH,850.0,8.0,0.06666666666666667,0.0005200809383460805,0.0,1.0,0.0,0.0,0.1701300202345865
1556,EPH,621.0,6.0,0.36666666666666664,0.0031520866026969537,0.0,1.0,0.0,0.0,0.2607880216506742
1558,EPH,671.0,6.0,0.5,0.0041821666027367695,0.0,1.0,0.0,0.0,0.3010455416506842
1559,EPH,625.0,6.0,0.26666666666666666,0.001955293970993216,0.0,1.0,0.0,0.0,0.2304888234927483
1562,EPH,721.0,7.0,0.23333333333333334,0.0027856308994408346,0.0,1.0,0.0,0.0,0.2206964077248602
1563,EPH,705.0,7.0,0.43333333333333335,0.003637347562389723,0.0,1.0,0.0,0.0,0.28090933689059744
1564,EPH,641.0,6.0,0.11666666666666667,0.0010140874218972327,0.0,1.0,0.0,0.0,0.1852535218554743
1565,EPH,641.0,6.0,0.9107142857142857,0.005895375463570094,0.0,1.0,46.756076388888886,0.5015603211058415,0.5250001938013464
1566,EPH,820.0,8.0,0.1,0.0004226021728795053,0.0,1.0,0.0,0.0,0.18010565054321986
1567,EPH,782.0,7.0,0.4,0.0044043881583668825,0.0,1.0,0.0,0.0,0.27110109703959173
1568,EPH,740.0,7.0,0.03333333333333333,0.0001408673909598351,0.0,1.0,0.0,0.0,0.16003521684773994
1569,EPH,601.0,6.0,0.16666666666666666,0.0012412136969137872,0.0,1.0,0.0,0.0,0.20031030342422845
1571,EPH,700.0,7.0,0.3333333333333333,0.002694725208067788,0.0,1.0,0.0,0.0,0.25067368130201695
1572,EPH,680.0,6.0,0.36666666666666664,0.0034934099431677933,0.0,1.0,0.0,0.0,0.2608733524857919
1573,EPH,602.0,6.0,0.5166666666666667,0.005184561006267663,0.0,1.0,0.0,0.0,0.30629614025156693
1575,EPH,644.0,6.0,0.5166666666666667,0.004281869245564618,0.0,1.0,0.0,0.0,0.30607046731139115
1577,EPH,840.0,8.0,0.2,0.001498135850173946,0.0,1.0,0.0,0.0,0.21037453396254346
1578,EPH,647.0,6.0,0.3,0.002646275431414318,0.0,1.0,0.0,0.0,0.24066156885785356
1579,EPH,776.0,7.0,0.1,0.0011248022838780043,0.0,1.0,0.0,0.0,0.1802812005709695
1580,EPH,617.0,6.0,0.11666666666666667,0.0008770279112614823,0.0,1.0,0.0,0.0,0.18521925697781536
1581,EPH,639.0,6.0,0.36666666666666664,0.0032507621733453926,0.0,1.0,0.0,0.0,0.26081269054333633
1582,EPH,632.0,6.0,0.3,0.0027082711484572404,0.0,1.0,0.0,0.0,0.24067706778711428
1583,EPH,653.0,6.0,0.7384615384615385,0.0038398222694061884,0.0,1.0,0.0,0.0,0.3724984171058131
1584,EPH,660.0,6.0,0.8,0.004153452204053142,0.0,1.0,0.0,0.0,0.39103836305101325
1585,EPH,717.0,7.0,0.36666666666666664,0.0038577708920237777,0.0,1.0,0.0,0.0,0.2609644427230059
1587,EPH,655.0,6.0,0.7384615384615385,0.0038398222694061884,0.0,1.0,0.0,0.0,0.3724984171058131
1589,EPH,732.0,7.0,0.26666666666666666,0.0023414273245617127,0.0,1.0,0.0,0.0,0.23058535683114043
1590,EPH,607.0,6.0,0.26666666666666666,0.0020152657003679286,0.0,1.0,0.0,0.0,0.230503816425092
1591,EPH,663.0,6.0,1.0,0.009434756903370737,0.0,1.0,46.756076388888886,0.5015603211058415,0.552670753447011
1593,EPH,701.0,7.0,0.26666666666666666,0.0019270570766759228,0.0,1.0,0.0,0.0,0.23048176426916897
1594,MBS,608.0,6.0,0.68,0.0048985967857885565,0.0,1.0,0.0,0.0,0.35522464919644714
1595,EPH,772.0,7.0,0.15,0.0013448065748580711,0.0,1.0,0.0,0.0,0.1953362016437145
1597,EPH,682.0,6.0,0.6,0.005510619927453676,0.0,1.0,0.0,0.0,0.33137765498186345
1598,EPH,678.0,6.0,0.5714285714285714,0.00232082645597108,0.0,1.0,0.0,0.0,0.32200877804256417
1600,EPH,810.0,8.0,0.3333333333333333,0.0025362275758901934,0.0,1.0,0.0,0.0,0.25063405689397256
1601,EPH,810.0,8.0,0.3333333333333333,0.003232222583336128,0.0,1.0,0.0,0.0,0.250808055645834
1603,EPH,654.0,6.0,0.625,0.007293292572694388,0.0,1.0,0.0,0.0,0.3393233231431736
1606,EPS,669.0,6.0,0.9117647058823529,0.010704938242008223,0.0,1.0,15.43462962962963,0.8354602774523853,0.593297701815685
1608,EPS,748.0,7.0,1.0,0.2188876972547607,0.0,1.0,71.8524537037037,0.23402225511928698,0.5515263753375476
1609,EPS,752.0,7.0,0.9375,0.010827091924882966,0.0,1.0,79.72002314814814,0.1501506155285387,0.46398689608692845
1610,EPS,714.0,7.0,0.95,0.011654178973047718,0.0,1.0,31.49375,0.6642632177557286,0.5707661882944076
1613,EPS,682.0,6.0,0.9,0.00955088475016455,0.0,1.0,54.84739583333333,0.41530341126219683,0.5054484034399805
1614,EPS,682.0,6.0,0.9,0.010573870548224626,0.0,1.0,2.407638888888889,0.9743335444854383,0.6175101765341439
1615,EPS,682.0,6.0,0.13333333333333333,0.0015458122255582417,0.0,1.0,0.0,0.0,0.19038645305638957
1617,EPS,709.0,7.0,0.24,0.0029527047327189354,0.0,1.0,0.0,0.0,0.2227381761831797
1619,EPS,589.0,5.0,1.0,0.012475849700666083,0.0,1.0,79.71929398148148,0.15015838875561982,0.4831506401762905
1622,EPS,799.0,7.0,0.2,0.0019498291360665674,0.0,1.0,0.0,0.0,0.21048745728401663
